date,ticker,close,ret_1,dv21,q_rsi2,o1,c2,r_open
2014-10-13,TSLA,14.972667,-0.052002847,1.7252749e+09,7.296866276749853,0.01629639,0.022752514,0.004852663040161133
2014-10-14,ALNY,82.95,-0.04303188,7.291406e+07,7.832226684633781,-0.011452646,0.023990422,0.03435374355316162
2014-10-14,GILD,66.69636,-0.04199485,1.03406714e+09,7.832226684633781,-0.02243279,-0.0030871567,0.01828957653045654
2014-10-15,MNST,7.618333,-0.032387823,1.3290796e+08,4.623845922820593,-0.014985665,0.0075476305,0.02137614345550537
2014-10-15,VRTX,101.1,-0.030308878,2.4643053e+08,4.623845922820593,-0.018298699,0.012363996,0.029734264373779296
2014-10-16,PPC,16.590952,-0.18084095,3.0641688e+07,2.5802845412443816,0.05673479,0.13006555,0.06789375400543213
2014-10-16,ABUS,22.81,-0.045606703,1.8040128e+08,2.5802845412443816,0.01490575,-0.18412971,-0.19761221551895142
2014-12-08,AMAT,21.061693,-0.03194868,2.4117448e+08,8.121026734864941,-0.0045378753,-0.018976774,-0.01600467109680176
2014-12-08,AVGO,7.5519958,-0.03154151,1.4032056e+08,8.121026734864941,-0.008142037,-0.01449707,-0.00790714168548584
2014-12-10,CSX,9.7362,-0.033424992,1.894695e+08,8.987513589840432,0.005429935,-0.004287528,-0.011165071964263916
2014-12-10,AVGO,7.442514,-0.03302816,1.4617632e+08,8.987513589840432,0.008363103,-0.0005033289,-0.010292877197265625
2014-12-15,ADBE,73.04,-0.039200157,2.3894496e+08,7.261604098700872,-0.0023274666,0.0131434705,0.014006982803344727
2014-12-15,REGN,397.26114,-0.03705219,2.757172e+08,7.261604098700872,-0.015635546,0.024887204,0.03966642475128174
2014-12-16,AAL,45.442265,-0.0566483,6.4598995e+08,2.7624234180009637,0.006255238,0.045454502,0.03745556926727295
2014-12-16,MSFT,38.251923,-0.032354962,1.187033e+09,2.7624234180009637,-0.0024358984,0.052258827,0.05332828617095947
2014-12-31,AMBA,50.72,-0.032061074,1.2100987e+08,7.632410900624734,0.025236567,-0.0009858645,-0.027077008724212648
2015-01-02,PPC,20.27285,-0.03446167,3.9905636e+07,5.4597616539079326,-0.0050538103,-0.012634244,-0.00911890411376953
2015-01-02,BLMN,18.408176,-0.03392576,3.5685724e+07,5.4597616539079326,-0.0062706284,-0.008779128,-0.004024316310882568
2015-01-05,AMAT,20.992172,-0.032051433,2.610184e+08,1.4469807846779617,-0.001241511,-0.028559295,-0.028851737022399904
2015-01-05,LBTYK,19.5388,-0.045717884,1.8218083e+08,1.4469807846779617,0.0,-0.0041187205,-0.005618740558624267
2015-01-06,REGN,393.17972,-0.037772313,3.3816653e+08,0.6226419167073516,0.014865357,0.016024418,-0.0003578557968139649
2015-01-06,AMGN,109.11351,-0.03221758,4.2820656e+08,0.6226419167073516,0.0077832565,0.031197283,0.02173317527770996
2015-01-15,NXPI,67.49919,-0.043212008,1.8650982e+08,4.318657086048049,-0.0022191065,0.0283254,0.02911246871948242
2015-01-15,IONS,68.84,-0.047724508,2.7718294e+08,4.318657086048049,0.00058107084,0.050697353,0.04858721351623535
2015-01-28,AAL,47.96263,-0.03946852,6.3709146e+08,8.846915088568892,0.008494394,-0.03042261,-0.0400892391204834
2015-01-28,BIDU,220.31,-0.031732086,6.1747616e+08,8.846915088568892,-0.009395815,-0.010848347,-0.0029662742614746094
2015-03-10,CMCSA,20.660318,-0.03087358,5.735907e+08,7.7086394968977885,-0.0015328716,0.0107328715,0.010784517288208008
2015-03-10,WDC,62.793316,-0.031097667,1.5947883e+08,7.7086394968977885,-0.005433242,-0.008351128,-0.0044338002204895016
2015-03-11,PENN,15.76,-0.030750306,2.2453568e+07,5.214352137952773,0.0038070728,0.034898426,0.029473434448242186
2015-03-25,BIIB,431.63,-0.046563998,9.836497e+08,5.047882952872513,-0.00887338,-0.004077589,0.003338705062866211
2015-03-25,AAL,49.37949,-0.035601832,9.1789235e+08,5.047882952872513,-0.022495821,0.0124977045,0.03429878807067871
2015-03-26,NVAX,151.6,-0.050125312,4.801378e+07,4.034278294963457,0.013192612,0.13984166,0.1235
2015-04-17,CHKP,81.75,-0.03551206,8.6514056e+07,9.949714466789985,0.01529052,0.060428165,0.04295791244506836
2015-04-17,VRTX,125.07,-0.03001398,2.2977149e+08,9.949714466789985,0.0085552065,0.057008054,0.046541820526123046
2015-04-30,MAR,71.61381,-0.04554663,1.5252354e+08,5.4626139716715585,0.0074949674,0.005746298,-0.003235687255859375
2015-04-30,VTRS,57.70599,-0.030066922,9.082544e+08,5.4626139716715585,0.006365983,0.010932898,0.0030380592346191406
2015-06-08,AVGO,10.463843,-0.036019415,4.9179213e+08,3.8815594369238653,0.0023078462,0.030512748,0.026639829635620116
2015-06-08,EBAY,22.584774,-0.037640434,3.7609683e+08,3.8815594369238653,-0.0019717207,-0.006244951,-0.005781699657440185
2015-06-09,CSIQ,31.23,-0.03012426,1.1240587e+08,3.1487118517530206,0.006083911,0.06980468,0.061835418701171874
2015-06-09,MNKD,33.5,-0.07330571,6.1653508e+07,3.1487118517530206,0.0074626864,-0.14776121,-0.15557413244247437
2015-06-26,IONS,58.89,-0.0500081,1.7579704e+08,8.390941547694524,-0.023603318,-0.022754291,-0.0006304874420166016
2015-06-26,AMBA,101.57,-0.03017286,6.7178854e+08,8.390941547694524,-0.03810183,0.011026905,0.04957474327087402
2015-06-29,BIIB,396.21,-0.030631514,5.1153222e+08,1.4670569798098114,0.01852552,0.023220042,0.003109227180480957
2015-06-29,GILD,79.52928,-0.033807542,8.586012e+08,1.4670569798098114,0.015849676,0.004763306,-0.012413372039794921
2015-07-08,TSLA,16.997334,-0.048230577,9.334816e+08,9.314994296258448,0.016159348,0.016433937,-0.001229752540588379
2015-07-08,AMBA,97.45,-0.03380928,6.168621e+08,9.314994296258448,0.020625984,0.022165252,8.235931396484344e-06
2015-07-09,CACC,252.8,-0.07524598,3.0820262e+07,8.832262354058031,0.0042325635,-0.012064885,-0.017728735446929933
2015-07-09,CRUS,30.74,-0.040574316,3.686275e+07,8.832262354058031,0.025374128,0.044241987,0.01690090751647949
2015-07-24,GOOG,30.88546,-0.03216005,1.7494633e+09,6.246512238628242,-0.004105262,0.007120477,0.009772072792053223
2015-07-24,GILD,77.71773,-0.041050546,7.69191e+08,6.246512238628242,-0.0017724234,0.0021272025,0.0024064884185791015
2015-07-27,TSLA,16.867332,-0.046720233,1.01285114e+09,3.0459978346532353,0.010829619,0.0427256,0.030054222106933592
2015-07-27,SWKS,73.88776,-0.043189198,3.6669757e+08,3.0459978346532353,0.014225861,0.018183684,0.002402316093444824
2015-08-20,META,89.77166,-0.049837433,3.0943314e+09,3.6876493689941583,-0.03356897,-0.093528934,-0.06354265356063843
2015-08-20,AMZN,25.789,-0.03216244,2.4178578e+09,3.6876493689941583,-0.016324772,-0.10161304,-0.08820371770858765
2015-08-21,META,85.31083,-0.049690858,3.2168274e+09,1.0474502991479397,-0.10492654,-0.035556514,0.07600201225280762
2015-08-21,AMZN,24.7235,-0.041316077,2.3605253e+09,1.0474502991479397,-0.06247087,-0.056828476,0.004518280982971192
2015-08-24,NFLX,9.688,-0.068103135,2.0753025e+09,0.4749255853823655,0.112200655,0.13676712,0.020588170051574706
2015-08-24,META,81.37541,-0.046130337,3.388148e+09,0.4749255853823655,0.05920305,0.062126726,0.0012602910995483398
2015-08-25,NVAX,205.0,-0.04473442,7.365234e+07,0.43070884470660076,0.031219482,0.13365851,0.09783781623840332
2015-08-25,ULTA,153.26,-0.034400243,1.3645344e+08,0.43070884470660076,0.00678591,0.045543592,0.03699649429321289
2015-09-25,INCY,106.62,-0.04761049,1.812895e+08,3.819769979803553,-0.010035638,-0.06593516,-0.05796616220474243
2015-09-25,REGN,486.083,-0.06001926,4.130676e+08,3.819769979803553,0.0006928065,-0.07917758,-0.0813150897026062
2015-09-28,AMZN,25.203,-0.03851218,1.8416575e+09,0.7230922892217251,0.0038487532,0.015533884,0.010140310287475586
2015-09-28,META,88.43342,-0.038374286,2.6938043e+09,0.7230922892217251,-0.0012331827,0.007734439,0.007478605270385743
2015-09-29,SRPT,31.9,-0.050877742,5.105952e+07,0.5615046804130515,-0.017241355,0.23134793,0.25145042991638183
2015-09-29,PANW,27.968332,-0.04490611,3.0724326e+08,0.5615046804130515,0.013050466,0.022942673,0.008264790534973145
2015-11-09,NFLX,10.986,-0.036822733,1.8582776e+09,7.926138037896706,-0.009102529,0.0273075,0.03524447536468506
2015-11-09,BKNG,51.355106,-0.09569632,9.8508096e+08,7.926138037896706,-0.006932699,0.014056523,0.019635807037353514
2015-11-10,FSLR,55.87,-0.043158084,1.0783566e+08,5.626901038848416,0.0026848314,-0.034902465,-0.03898661279678345
2015-11-10,TMUS,35.208363,-0.039678548,1.8118498e+08,5.626901038848416,0.0097217,0.025384897,0.014012347221374512
2015-11-11,DOX,45.038372,-0.07554075,3.150801e+07,4.395979959853847,-0.0127791045,-0.026277727,-0.015173365116119384
2015-11-11,MIDD,90.78037,-0.062245466,4.071138e+07,4.395979959853847,-0.010280059,-0.064604774,-0.05638896369934082
2015-11-12,NFLX,10.892,-0.03491051,1.7345112e+09,0.9904562396493333,-0.005325061,0.022309955,0.026282917022705077
2015-11-12,AMCX,76.09,-0.031317715,8.142374e+07,0.9904562396493333,-0.003416934,0.007622577,0.009577404022216797
2015-11-13,AMZN,32.1175,-0.034930844,2.8769144e+09,0.24164903846390473,-0.0022261655,0.0014789635,0.002213369369506836
2015-11-13,META,103.04508,-0.03767834,3.0032832e+09,0.24164903846390473,-0.006060346,0.011351867,0.016018401145935057
2015-12-11,AMZN,32.0075,-0.033473287,2.992636e+09,9.926623303361481,0.0024994714,0.02888384,0.02481855010986328
2015-12-11,META,101.231026,-0.03130341,2.383564e+09,9.926623303361481,0.0016647633,0.023795737,0.020594130516052245
2016-01-04,AMZN,31.8495,-0.057553682,2.8656492e+09,6.868202046416627,0.015494681,-0.0068133236,-0.02346764945983887
2016-01-04,NFLX,10.996,-0.03864307,1.755263e+09,6.868202046416627,0.004456146,0.07020729,0.06395937061309814
2016-01-05,VRSN,79.958725,-0.03025593,9.406115e+07,6.208860758082679,-0.012283655,-0.010563864,0.0002411708831787109
2016-01-05,AVGO,10.474185,-0.033455204,3.2696694e+08,6.208860758082679,-0.021451466,-0.06159094,-0.04251938009262085
2016-01-06,AVGO,10.152008,-0.03075914,3.1934874e+08,3.0125963235199293,-0.014854743,-0.038187243,-0.02518438243865967
2016-01-06,FSLR,69.52,-0.034846622,1.9084754e+08,3.0125963235199293,-0.02704254,-0.05609888,-0.03136389398574829
2016-01-07,AMZN,30.397,-0.03905794,2.9817423e+09,0.6967071497330579,0.019278234,0.016120005,-0.004598607063293457
2016-01-07,META,97.06759,-0.049043514,2.2789187e+09,0.6967071497330579,0.02001636,-0.0041868784,-0.025228251457214357
2016-01-08,SWBI,14.232925,-0.04191369,6.908837e+07,0.5012145919795046,0.0035352402,-0.00044162862,-0.005462874412536621
2016-01-08,ROST,46.93769,-0.030877864,1.2231475e+08,0.5012145919795046,0.008061565,0.045105368,0.03524757480621338
2016-02-05,META,103.164055,-0.058104873,4.7819607e+09,2.768455731197207,-0.035168678,-0.043528438,-0.010164488792419433
2016-02-05,GOOGL,34.85632,-0.035984766,2.5655782e+09,2.768455731197207,-0.022848794,-0.00389335,0.01789868927001953
2016-02-08,META,98.88165,-0.0415106,4.9085553e+09,1.5947595055685042,-0.026165424,0.012531503,0.03823662853240967
2016-02-08,XRAY,49.438625,-0.030344296,7.2572776e+07,1.5947595055685042,-0.0087411,0.00926579,0.0166657075881958
2016-03-08,AMAT,16.748299,-0.033950716,2.0699565e+08,8.992213933408465,0.012246763,0.042066038,0.02795864200592041
2016-03-08,WYNN,70.6048,-0.044290982,3.3674794e+08,8.992213933408465,0.014326619,0.047215827,0.030924688339233397
2016-04-22,MSFT,45.37677,-0.07171031,1.3813056e+09,4.308628070822351,-1.6813436e-07,-0.006566067,-0.008065868854522705
2016-04-22,GOOGL,36.540787,-0.054141067,1.452998e+09,4.308628070822351,-0.0032799009,-0.016807377,-0.015071977615356445
2016-04-25,WYNN,79.990036,-0.052708473,3.534171e+08,4.308628070822351,9.537931e-08,-0.019463293,-0.020963419914245607
2016-04-25,APA,41.99617,-0.031850915,1.380556e+08,4.308628070822351,0.0088221105,0.05752634,0.046778331756591796
2016-04-26,TMUS,37.395218,-0.044924796,1.8462898e+08,2.004935034124955,0.003051128,0.010933158,0.006358037948608399
2016-04-26,LGND,78.64005,-0.0311275,5.0411556e+07,2.004935034124955,-0.003093764,-0.02332222,-0.021791209220886232
2016-04-27,CHRW,56.44324,-0.051512443,6.9223896e+07,0.7276636565894989,-0.012115226,-0.011697553,-0.001077164649963379
2016-04-28,LRCX,6.80142,-0.034704417,1.933684e+08,0.25057500608805583,-0.0042216517,-0.020087129,-0.017432679176330568
2016-04-28,NXPI,75.65795,-0.034517664,3.091782e+08,0.25057500608805583,0.004425088,0.005473427,-0.0004563226699829102
2016-04-29,TCOM,43.399086,-0.032394037,1.722345e+08,0.16012690438452637,-0.0011465428,0.008942929,0.008601079940795899
2016-04-29,VRSN,84.859764,-0.03377321,7.7919656e+07,0.16012690438452637,0.0010417398,0.008796395,0.006246577262878418
2016-06-10,APA,41.30923,-0.041375794,1.7402138e+08,5.39876915176275,-0.009155352,0.023169154,0.031123171806335448
2016-06-10,NTES,26.91289,-0.05539982,2.467112e+08,5.39876915176275,-0.006050203,0.015310517,0.01999081230163574
2016-06-13,NBIX,46.67,-0.03534524,5.3514884e+07,2.4128019798585996,-0.0021426715,-0.0019283553,-0.0012851848602294922
2016-06-13,ACAD,38.1,-0.03787879,9.773577e+07,2.4128019798585996,-0.006824103,0.0018372624,0.0072208747863769535
2016-06-14,OLLI,23.16,-0.032581482,2.983758e+07,2.4128019798585996,0.0,0.0043178056,0.002817760467529297
2016-06-14,SWBI,13.748642,-0.044580363,3.8546844e+07,2.4128019798585996,0.0013725943,-0.005031805,-0.007895637989044189
2016-06-27,AMAT,19.965755,-0.04046476,3.18411e+08,8.914839454805843,0.020636799,0.056976125,0.034104476928710936
2016-06-27,AVGO,11.010402,-0.034225345,3.9088166e+08,8.914839454805843,0.021374604,0.07916187,0.05507792091369629
2016-09-09,BIIB,296.1,-0.037792884,4.0999635e+08,4.149879717639536,-0.0066193566,0.0044241725,0.009617100715637207
2016-09-09,AMZN,38.007,-0.030507848,1.6226862e+09,4.149879717639536,-0.0036703676,0.0011444995,0.003332625389099121
2016-10-28,AMZN,38.816,-0.05137097,2.974793e+09,7.791351982208894,0.0060669957,0.011709045,0.0041080818176269535
2016-10-28,LITE,37.45,-0.037275083,3.5939364e+07,7.791351982208894,0.00801066,-0.044058785,-0.05315565013885498
2016-10-31,SRPT,39.24,-0.040586792,1.5405488e+08,6.713121886828219,0.0045870664,-0.047145825,-0.052996684551239015
2016-10-31,NTES,42.852276,-0.030116677,2.091112e+08,6.713121886828219,0.007820915,-0.054671545,-0.06350754642486572
2016-11-01,ADSK,70.1,-0.030160492,9.865019e+07,2.0889366669666174,0.0011412529,-0.035520654,-0.03812019968032837
2016-11-01,NTES,41.524956,-0.03097432,2.2839899e+08,2.0889366669666174,-0.001043864,-0.022527086,-0.02300571346282959
2016-11-02,AMD,6.76,-0.046544418,2.9302464e+08,0.8505889014577548,0.002958577,-0.02958584,-0.03394835138320923
2016-11-02,WDC,36.935272,-0.035639476,2.4152914e+08,0.8505889014577548,0.0041667526,-0.003260672,-0.008896578788757324
2016-11-03,ULTA,231.61,-0.03209492,2.2965474e+08,0.34850905755487815,-0.007210389,0.004231232,0.010024677276611329
2016-11-03,META,118.95538,-0.05638115,2.4129157e+09,0.34850905755487815,-0.0034166852,0.017916689,0.01990653133392334
2016-11-04,GEN,11.271744,-0.077013396,1.0112461e+08,0.2457976372100461,0.027245145,0.051936667,0.022536526679992674
2016-11-04,NTAP,23.929876,-0.06163335,8.1244136e+07,0.2457976372100461,0.024302201,0.06699539,0.040180216789245604
2016-12-01,QCOM,49.366276,-0.05827074,5.1133043e+08,4.908374936201511,-0.0032729898,0.03428881,0.03618515586853027
2016-12-01,MU,18.020535,-0.053763505,4.711997e+08,4.908374936201511,-0.001082457,0.0070349653,0.006626258850097657
2016-12-30,NTES,36.02728,-0.034349713,1.6401437e+08,5.3670667626089,0.01876077,0.015603428,-0.004599262714385986
2017-03-21,AMD,13.82,-0.040277775,1.2110145e+09,5.538747657523231,-0.00868306,-0.0021707478,0.0050693855285644535
2017-03-21,TSLA,16.712,-0.042913817,1.506645e+09,5.538747657523231,0.0035104253,0.01635547,0.011300097465515137
2017-04-11,AAOI,42.38,-0.04678358,1.0549173e+08,6.501583856825064,-0.008022656,0.06890038,0.076045166015625
2017-04-11,ON,14.6,-0.03311258,1.1181065e+08,6.501583856825064,-0.0027397233,-0.03356169,-0.03240667724609375
2017-04-12,AVGO,16.250565,-0.038381767,4.0289475e+08,2.5100937693529772,4.777009e-05,0.022323303,0.020774374961853026
2017-04-12,TSLA,19.789333,-0.038450364,1.7384456e+09,2.5100937693529772,-0.00047160036,0.015496598,0.014475713729858399
2017-04-13,AMD,12.31,-0.03526644,9.192443e+08,1.1384949571191925,0.017871592,0.0519902,0.03201950645446777
2017-04-13,TCBI,77.53361,-0.037700877,8.5433496e+07,1.1384949571191925,0.0057803774,0.012203019,0.0048856840133667
2017-06-09,AAPL,34.534935,-0.038776796,3.8452403e+09,7.027021528464303,-0.021747958,-0.016042415,0.004332433700561524
2017-06-09,AMZN,48.9155,-0.0316351,3.4896888e+09,7.027021528464303,-0.011560797,0.002534995,0.012760649681091309
2017-06-12,EQIX,355.8113,-0.03233085,1.6775683e+08,5.08961784274284,0.001317669,0.016682155,0.01384426212310791
2017-06-12,NFLX,15.144,-0.041700967,8.661114e+08,5.08961784274284,0.019413607,0.0050185034,-0.015620995998382568
2017-06-27,AMD,13.4,-0.048295476,1.2441834e+09,8.110122447868235,0.018656718,-0.05970144,-0.07842301273345947
2017-06-27,TSLA,24.158,-0.040054016,3.171277e+09,8.110122447868235,0.011893887,-0.0044706394,-0.017672170639038087
2017-07-31,AMZN,49.389,-0.03162619,3.9527813e+09,8.62220588002188,0.008433054,0.0082103,-0.001720954418182373
2017-07-31,TSLA,21.564667,-0.0346196,2.9189763e+09,8.62220588002188,-0.0014530214,0.007481362,0.007447372436523438
2017-08-10,NFLX,16.914,-0.037774466,1.6794628e+09,4.079463285904595,0.0042568585,0.010996857,0.005211363792419434
2017-08-10,AAPL,36.145992,-0.03185202,3.7625984e+09,4.079463285904595,0.008241293,0.029165776,0.019253383636474608
2017-09-21,IONS,51.83,-0.038047496,5.980431e+07,8.367850805280298,-0.0055952324,0.01717151,0.021394859313964842
2017-09-21,JD,37.65773,-0.03285345,4.3087862e+08,8.367850805280298,-0.011633198,-0.047696415,-0.0379876389503479
2017-09-22,TSLA,23.406,-0.04199407,1.7853952e+09,6.860517220527299,0.0058674235,-0.016633928,-0.02387015962600708
2017-09-22,SRPT,45.17,-0.040976655,1.1005028e+08,6.860517220527299,0.0044277348,-0.018374985,-0.024202276706695558
2017-09-25,NFLX,17.855,-0.046970967,1.0184267e+09,1.39758799296537,0.012041454,0.019154353,0.0055282220840454106
2017-09-25,META,161.4522,-0.044974837,2.3701714e+09,1.39758799296537,0.010008004,0.029532751,0.01783133602142334
2017-10-26,JOYY,67.12586,-0.031451255,8.5428664e+07,9.391122047845613,0.007343674,0.002524459,-0.006284047603607177
2017-10-26,AAL,47.275013,-0.047236256,2.6560656e+08,9.391122047845613,-0.004114466,-0.027977802,-0.025461961269378663
2017-11-15,XNET,12.23,-0.04378424,6.5017652e+07,6.977017327018004,-0.053147968,0.24284549,0.311108003616333
2017-11-15,ALNY,125.95,-0.03353292,1.8074467e+08,6.977017327018004,0.009210033,0.0123859085,0.0016470060348510742
2017-12-26,ONC,95.24,-0.050637975,3.534064e+07,6.986332869468896,0.008294844,0.02740446,0.017452369689941405
2017-12-26,MU,41.19954,-0.042384304,2.0426117e+09,6.986332869468896,-0.0007097083,-0.010413962,-0.011211146354675293
2017-12-29,MARA,16.4,-0.048723906,3.621804e+07,9.077490256509108,0.0,0.021951256,0.020451198577880858
2018-02-02,GOOGL,55.432518,-0.052801795,2.1278912e+09,5.809159039633414,-0.016610075,-0.031066727,-0.01620082998275757
2018-02-02,AAPL,37.48576,-0.043390203,5.64227e+09,5.809159039633414,-0.008722998,0.015763126,0.023201714515686034
2018-02-05,NVDA,5.276874,-0.08487463,3.2356324e+09,1.5132028813206517,-0.043519095,0.07065943,0.11787355995178223
2018-02-05,META,179.68211,-0.04740384,4.89523e+09,1.5132028813206517,-0.014840628,-0.0059584836,0.007515917778015137
2018-03-19,META,171.05783,-0.067696825,3.9147697e+09,2.224431381920155,-0.029496953,-0.018370366,0.009964715003967286
2018-03-19,NVDA,5.9546857,-0.037847515,3.5911365e+09,2.224431381920155,0.0004980829,0.031369694,0.029356251716613768
2018-03-22,MU,57.45508,-0.035205524,3.5464635e+09,2.8981226503452433,-0.02087567,-0.057026375,-0.038421441555023195
2018-03-22,NFLX,30.67,-0.030902445,3.4872558e+09,2.8981226503452433,0.002314938,0.044506025,0.040593753814697264
2018-03-23,AMZN,74.778,-0.031949904,8.096472e+09,1.0864140550487065,0.023028165,0.0009962962,-0.02303587341308594
2018-03-23,MU,52.862186,-0.07993883,3.7943757e+09,1.0864140550487065,0.0378159,-0.033388622,-0.07011001253128052
2018-04-24,AMZN,73.0045,-0.038060118,9.338257e+09,3.4766766579312076,-0.001431416,0.03963456,0.039624820709228514
2018-04-24,NFLX,30.702,-0.036618654,4.184215e+09,3.4766766579312076,-0.0021171432,0.022669567,0.023339282035827635
2018-06-25,AMZN,83.1575,-0.030611942,6.4501125e+09,3.636440618647839,0.0055436795,-0.0015873947,-0.008591760635375976
2018-06-25,NFLX,38.448,-0.06473033,4.034199e+09,3.636440618647839,0.022887984,0.0153714,-0.008848299026489257
2018-07-30,NVDA,6.0357537,-0.031307,1.8792701e+09,7.945787745537984,-0.0017201916,0.009584929,0.009824524879455567
2018-07-30,NFLX,33.496,-0.057008572,5.4630175e+09,7.945787745537984,-0.01029966,0.010210261,0.019223462104797362
2018-09-05,ADBE,256.14,-0.039522942,6.349215e+08,7.9616537252857995,0.0031623235,0.018466387,0.013755808830261231
2018-09-05,NFLX,34.118,-0.06166118,3.3378936e+09,7.9616537252857995,0.01834807,0.021982532,0.00206900691986084
2018-09-06,URBN,43.54,-0.08797655,1.5038662e+08,3.8611439498631768,-0.00045935824,0.00964626,0.008610259056091309
2018-09-06,NTNX,51.41,-0.03164438,1.5969744e+08,3.8611439498631768,-0.009920216,0.0079751,0.016574631690979003
2018-09-07,ADI,81.48975,-0.03223841,2.4475272e+08,2.6819191060427983,0.006386091,-0.0075560166,-0.015353609561920166
2018-09-07,FAST,11.6594305,-0.03067259,9.700906e+07,2.6819191060427983,0.0036712529,0.033566315,0.028285752296447753
2018-10-04,NFLX,36.365,-0.035539057,3.17178e+09,5.267366312605006,-0.010669613,-0.04001105,-0.031157900333404542
2018-10-04,PYPL,83.40981,-0.032243412,7.127069e+08,5.267366312605006,-0.0015412491,-0.04493706,-0.044962812900543214
2018-10-05,NFLX,35.135,-0.03382382,3.1827295e+09,2.4520152605713292,-0.017560745,0.012409302,0.02900577640533447
2018-10-05,NVDA,6.6755404,-0.033763956,2.385749e+09,2.4520152605713292,-0.01245105,-0.016008431,-0.005102206707000732
2018-10-08,AMD,26.46,-0.032541182,4.492077e+09,1.6054430793071077,-0.011715777,-0.055177595,-0.04547702217102051
2018-10-08,ADBE,254.69,-0.03240635,8.916015e+08,1.6054430793071077,-0.0020809562,-0.06588401,-0.06543605470657349
2018-10-10,AAPL,51.112507,-0.046326097,7.1276667e+09,3.3694546768512055,-0.008504544,0.026576336,0.03388179397583008
2018-10-10,AMZN,87.7625,-0.061524253,1.005228e+10,3.3694546768512055,-0.017803732,0.019005831,0.035976778030395506
2018-10-11,QCOM,52.86903,-0.036565375,8.8728877e+08,2.2858513593682233,0.019598754,-0.0018664004,-0.022552539348602296
2018-10-11,CSCO,35.27927,-0.03309218,7.923976e+08,2.2858513593682233,0.018358827,0.012465711,-0.007286895751953125
2018-10-24,AAPL,50.812485,-0.03430181,6.6723917e+09,3.623691296550305,0.012181059,0.0056259716,-0.007976163864135742
2018-10-24,MSFT,94.72264,-0.053469088,3.3704394e+09,3.623691296550305,0.04134087,0.045348044,0.0023480758666992187
2018-11-14,SRPT,111.99,-0.040935162,1.5789182e+08,8.113638551300198,-0.01250113,0.06295208,0.07490838623046875
2018-11-14,ERIC,6.7789955,-0.049327295,7.81516e+07,8.113638551300198,-1.4068077e-07,0.009434053,0.007934223175048829
2018-11-20,COST,197.68356,-0.041225612,5.2732723e+08,5.966274260835945,0.005699713,0.003419812,-0.0037670626640319825
2018-11-20,CMCSA,27.67801,-0.037191976,7.2925056e+08,5.966274260835945,-0.0016325266,0.017138291,0.017301450729370116
2018-12-17,AMD,18.83,-0.05376883,2.0317132e+09,4.88981533457526,0.016994143,-0.03558152,-0.05319707536697388
2018-12-17,TSLA,23.228,-0.047277875,2.3844083e+09,4.88981533457526,0.00608458,-0.04434306,-0.051622618675231935
2018-12-19,CRON,11.17,-0.03206238,1.3604802e+08,9.643813960208533,0.0026857415,-0.085944496,-0.08989285373687744
2018-12-19,ILMN,295.1362,-0.03246376,3.4208397e+08,9.643813960208533,-0.0019116902,-0.08088338,-0.08062296056747437
2018-12-20,TSLA,21.025333,-0.052827578,2.4040394e+09,5.482504351888778,0.006404961,-0.06338384,-0.07084463977813721
2018-12-20,DXCM,27.515,-0.03013752,2.4450013e+08,5.482504351888778,0.008268251,-0.01898961,-0.02853434228897095
2018-12-21,UAL,81.47,-0.034830023,3.6153184e+08,1.9451984319453146,-0.006873666,0.028599506,0.034218679428100585
2018-12-21,WDAY,144.93,-0.046889417,5.1478838e+08,1.9451984319453146,-0.014075715,0.061270997,0.07492233371734619
2018-12-24,CME,132.4827,-0.033013728,3.3341376e+08,0.9723808845549513,0.0028307887,0.05371058,0.0492361888885498
2018-12-24,AVGO,19.299307,-0.04536383,9.509816e+08,0.9723808845549513,0.017023154,0.072925694,0.05346680736541748
2019-03-07,PDD,29.09,-0.03000999,2.6739491e+08,4.27285071802261,-0.037126157,0.028875908,0.06704701042175293
2019-03-07,TCOM,40.08519,-0.05423809,2.6525653e+08,4.27285071802261,-0.04344585,0.040715,0.0864833698272705
2019-03-08,OKTA,78.43,-0.03423222,1.6841518e+08,3.5947846695960806,0.0040800674,0.028050452,0.022372971534729003
2019-03-08,LULU,142.51,-0.035138812,2.426398e+08,3.5947846695960806,0.0034383938,0.023015922,0.018010507583618163
2019-05-02,WBD,29.26,-0.05276786,1.31264344e+08,6.421716339027526,0.0064935246,-0.0041011907,-0.012026418685913086
2019-05-02,NXST,89.09519,-0.035896808,4.2290012e+07,6.421716339027526,0.002788005,0.016188292,0.011863003730773926
2019-05-09,PPLI,41.357132,-0.031352,1.7762208e+08,7.497073268349723,0.0006914157,-0.024242718,-0.026416887283325197
2019-05-09,TTD,18.992,-0.14492817,3.2024237e+08,7.497073268349723,0.005739219,-0.06929233,-0.0761033787727356
2019-05-13,META,179.95966,-0.036104966,3.328288e+09,2.2685082139958723,0.005398413,0.026054967,0.019045721054077147
2019-05-13,AMZN,91.134,-0.03560882,8.612339e+09,2.2685082139958723,0.009228123,0.02659271,0.01570583438873291
2019-05-28,ROKU,88.83,-0.07256209,1.1861985e+09,8.157858046322005,0.019700551,0.050771073,0.02897025203704834
2019-05-28,IDXX,246.85,-0.03615626,1.2566631e+08,8.157858046322005,-0.0042941575,0.0115454355,0.014407883644104004
